id,nombre_original,nombre_normalizado,nombre_nlp,rut,fuente_original,tipo_institucion
e1a3f3e3-17a3-4c6d-8e7d-2bc8e0f9c567,JUNTA DE VECINOS 5R HUECHUPÍN,JV 5R HUECHUPÍN,JV 5R HUECHUPÍN,65.900.950-1,PROGS,OSC
1f853708-7cc8-4e14-8ce2-08983e702e58,JUNTA DE VECINOS LOS COPIHUES,JV LOS COPIHUES,JV COPIHUES,65.006.581-6,PROGS,OSC
b181df31-318a-4b86-bf0a-dde8ce6e39a7,JUNTA DE VECINOS Nº 9 R HUAPE,JV Nº 9 R HUAPE,JV Nº 9 R HUAPE,65.843.840-9,PROGS,OSC
128cb38c-0e16-4666-87a5-8b4ccb0e1f18,JUNTA DE VECINOS NRO.1 URBANA,JV NRO.1 URBANA,JV NRO 1 URBANA,71.984.300-K,PROGS,OSC
309d3bff-a291-4308-ba0c-e585928e73a6,JUNTA DE VECINOS LOS NARANJOS,JV LOS NARANJOS,JV NARANJOS,65.429.580-8,PROGS,OSC
3e5505ad-22da-4898-925a-5dd3a7ad5d55,JUNTA DE VECINOS PABLO NERUDA,JV PABLO NERUDA,JV PABLO NERUDA,65.185.504-7,PROGS,OSC
42fd40cc-0378-4ea1-9531-de10b6db7ad4,JUNTA DE VECINOS VILLA MADRID,JV VILLA MADRID,JV VILLA MADRID,65.091.190-3,PROGS,OSC
f6132f1e-1a84-4d9a-8fcc-4e61b6b4c871,JUNTA DE VECINOS AGUAS AZULES,JV AGUAS AZULES,JV AGUAS AZULES,65.566.090-9,PROGS,OSC
ffdfab85-704b-4469-8e86-100b673f35ba,JUNTA DE VECINOS EL MEMBRILLO,JV EL MEMBRILLO,JV MEMBRILLO,65.005.660-4,PROGS,OSC
8faa266e-4804-47a8-b3d7-a2418a2bbd4c,JUNTA DE VECINOS LLAHUEN BAJO,JV LLAHUEN BAJO,JV LLAHUEN BAJO,72.192.600-1,PROGS,OSC
d08f0f70-5e64-4b82-bdc2-dbd737c79a22,JUNTA DE VECINOS VALLE ALEGRE,JV VALLE ALEGRE,JV VALLE ALEGRE,74.730.400-9,PROGS,OSC
f2daef74-c195-4495-8e01-2b1ed5c4891d,AGRUPACION DE ARTESANOS KELLU,AGRUPACION DE ARTESANOS KELLU,AGRUPACION ARTESANOS KELLU,65.213.304-5,PROGS,OSC
af3a8d60-2148-4e40-bb24-7b0f45686293,CENTRO DE MADRES PUEBLO PINTO,CENTRO DE MADRES PUEBLO PINTO,CENTRO MADRES PUEBLO PINTO,73.947.000-5,PROGS,OTROS
54705621-1fa9-4964-80dc-351fd876785d,JUNTA DE VECINOS LAS VIOLETAS,JV LAS VIOLETAS,JV VIOLETAS,65.107.586-6,PROGS,OSC
2e84aa98-4996-4db3-928f-eee4d191ab3b,AGRUPACION MANOS DE ARTESANAS,AGRUPACION MANOS DE ARTESANAS,AGRUPACION MANOS ARTESANAS,65.146.242-8,PROGS,OSC
215c72fd-f6c1-466a-8415-a3e62639da46,CLUB ADULTO MAYOR LUZ Y VIDA,CLUB ADULTO MAYOR LUZ Y VIDA,CLUB LUZ VIDA,65.024.185-1,PROGS,OSC
349aeb60-1455-429b-bb42-0d87ab9a3ab0,GRUPO ADULTO MAYOR ARCO IRIS,GRUPO ADULTO MAYOR ARCO IRIS,GRUPO ARCO IRIS,65.650.970-8,PROGS,OTROS
91de9901-90e1-441e-ab5a-a69583f0b47f,CLUB ADULTO MAYOR SANTA INES,CLUB ADULTO MAYOR SANTA INES,CLUB SANTA INES,65.075.806-4,PROGS,OSC
0a86a536-1792-49d3-a84b-29f2ebd25df7,CLUB ADULTO MAYOR EL QUILLAY,CLUB ADULTO MAYOR EL QUILLAY,CLUB QUILLAY,65.125.220-2,PROGS,OSC
a8d23fde-bd72-4f39-a493-686964bc0b51,FERIA CAMPESINA MAR Y TIERRA,FERIA CAMPESINA MAR Y TIERRA,FERIA MAR TIERRA,65.184.099-6,PROGS,OTROS
a0f2ad83-3c59-4290-911f-9e45a75ed99d,ASOCIACIÓN INDÍGENA ANTU WAW,ASOCIACIÓN INDÍGENA ANTU WAW,ASOCIACIÓN INDÍGENA ANTU WAW,65.180.868-5,PROGS,OSC
9f159059-ba41-46f2-a5f3-ff14c3f8dbbb,COMITE DE VIVIENDA ESPERANZA,COMITE DE VIVIENDA ESPERANZA,COMITE VIVIENDA ESPERANZA,65.211.798-8,PROGS,OSC
68c7aefc-5cfb-4b6f-8a7b-c49a90cbde88,JUNTA DE VECINOS BARRIO ALTO,JV BARRIO ALTO,JV BARRIO ALTO,65.702.060-5,PROGS,OSC
eeb1b4bc-078f-4bf5-9810-6d1e6adc62ec,ASOCIACIÓN INDÍGENA COIHUECO,ASOCIACIÓN INDÍGENA COIHUECO,ASOCIACIÓN INDÍGENA COIHUECO,65.110.126-3,PROGS,OSC
5cc4848c-eef9-4990-ad52-bdf8033812b3,CLUB DEPORTIVO HERNAN BRAÑAS,CD HERNAN BRAÑAS,CD HERNAN BRAÑAS,74.787.600-2,PROGS,OSC
222524f1-fff7-4077-9951-2356822a51b0,ESCUELA DE TAEKWONDO HWARANG,ESCUELA DE TAEKWONDO HWARANG,ESCUELA TAEKWONDO HWARANG,65.160.979-8,PROGS,OTROS
9cacea3e-925c-4cd6-95f0-cd4ab413b1b1,ASOCIACIÓN DE FUTBOL RANQUIL,ASOCIACIÓN DE FUTBOL RANQUIL,ASOCIACIÓN FUTBOL RANQUIL,75.095.000-0,PROGS,OSC
144b3793-12da-4139-aa80-2170980cbd88,ASOCIACION DE FUTBOL QUILLON,ASOC FUTBOL QUILLON,ASOC FUTBOL QUILLON,65.032.455-2,PROGS,OSC
2a703976-6eb5-42a9-b422-3fc24cab5580,CLUB DEPORTIVO CERRO PORTEÑO,CD CERRO PORTEÑO,CD CERRO PORTEÑO,65.080.060-5,PROGS,OSC
e67ee709-311e-4d8c-a17f-096c93fd3fdc,CLUB DEPORTIVO FUTURO ALEGRE,CD FUTURO ALEGRE,CD FUTURO ALEGRE,65.448.820-7,PROGS,OSC
0f720bf3-00be-4148-b487-4e91e2d03a07,CLUB DEPORTIVO LOS CRISTALES,CD LOS CRISTALES,CD CRISTALES,65.250.460-4,PROGS,OSC
559b063a-0967-4295-b681-adacf96f835e,CLUB DEPORTIVO CHILLÁN VIEJO,CD CHILLÁN VIEJO,CD CHILLÁN VIEJO,71.109.900-K,PROGS,OSC
d0112802-6d99-4f92-af40-229cf1102524,ASOCIACION DE FUTBOL VECINAL,ASOC FUTBOL VECINAL,ASOC FUTBOL,75.937.680-3,PROGS,OSC
86395233-75b8-4bee-8841-bef0ff3fb507,CLUB DEPORTIVO LAS ARBOLEDAS,CD LAS ARBOLEDAS,CD ARBOLEDAS,71.378.900-3,PROGS,OSC
7d4942f8-f963-47ee-9503-2cd2ca4fdff8,CLUB DEPORTIVO COSMOS JUNIOR,CD COSMOS JUNIOR,CD COSMOS JUNIOR,65.021.104-9,PROGS,OSC
a9e85814-2ffb-457a-8a80-386f919b852f,ESCUELA DE FUTBOL BARRABASES,ESCUELA DE FUTBOL BARRABASES,ESCUELA FUTBOL BARRABASES,65.419.420-3,PROGS,OTROS
f694173c-28fc-4336-bf5c-575ce3f7a2c4,ASOCIACION DE FUTBOL COELEMU,ASOC FUTBOL COELEMU,ASOC FUTBOL COELEMU,65.138.750-7,PROGS,OSC
5ab2880f-7ec1-4e05-9dc2-fbb0c6d8747f,CLUB DEPORTIVO TRES ESQUINAS,CD TRES ESQUINAS,CD TRES ESQUINAS,65.769.560-2,PROGS,OSC
fb9ae636-ccc3-4ec2-b490-18875a2fe089,COMITÉ DE MUJERES PROYECCIÓN,COMITÉ DE MUJERES PROYECCIÓN,COMITÉ MUJERES PROYECCIÓN,65.444.560-5,PROGS,OSC
a1222291-843f-44e9-a58d-288bc4b2a635,JUNTA DE VECINOS LOS REMATES,JV LOS REMATES,JV REMATES,71.885.500-4,PROGS,OSC
0115e8c2-d6a6-4618-84f4-337a1ee23621,CENTRO DE MADRES DE TREHUACO,CENTRO DE MADRES DE TREHUACO,CENTRO MADRES TREHUACO,74.784.300-7,PROGS,OTROS
37fd3cb1-87b0-4d17-ba07-af4c26ac3e51,ASOCIACIÓN INDIGENA WENGAMEN,ASOCIACIÓN INDIGENA WENGAMEN,ASOCIACIÓN INDIGENA WENGAMEN,65.179.313-0,PROGS,OSC
6f7c9d11-e84a-4bd9-b004-9401417b681b,GRUPO DE MUJERES EL PROGRESO,GRUPO DE MUJERES EL PROGRESO,GRUPO MUJERES PROGRESO,65.103.494-9,PROGS,OTROS
45b58407-bc75-4cb0-9711-58879a0909e5,TALLER DE MUJERES SANTA INÉS,TALLER DE MUJERES SANTA INÉS,TALLER MUJERES SANTA INÉS,65.507.370-1,PROGS,OSC
90104d5f-ed25-4a11-ba13-5e140b759b4a,"JUNTA VECINAL N°15, ESFUERZO","JUNTA VECINAL N°15, ESFUERZO",JUNTA N°15 ESFUERZO,72.875.700-0,PROGS,OTROS
3f7cc026-7fef-42c7-837a-bc14748d3222,JUNTA DE VECINOS LOS GUINDOS,JV LOS GUINDOS,JV GUINDOS,65.314.810-0,PROGS,OSC
e4e590cd-28f5-4ec5-a27c-f9c1dedc03f1,JUNTA DE VECINOS EL CASTILLO,JV EL CASTILLO,JV CASTILLO,72.341.200-5,PROGS,OSC
c0032933-dbd3-404f-abcb-197237f2d7f0,JUNTA DE VECINOS LOS NOGALES,JV LOS NOGALES,JV NOGALES,65.214.903-0,PROGS,OSC
ee8772ae-e6ad-4547-a421-b8e18be7981c,JUNTA DE VECINOS SANTA SOFIA,JV SANTA SOFIA,JV SANTA SOFIA,65.295.630-0,PROGS,OSC
ae98a7ad-d7ad-4ddc-b39e-688c7f79f3c0,JUNTA DE VECINOS PAQUE NORTE,JV PAQUE NORTE,JV PAQUE NORTE,65.449.040-6,PROGS,OSC
2f163fe6-e716-445b-91ab-bb62ec90fc02,JUNTA DE VECINOS SANTA CLARA,JV SANTA CLARA,JV SANTA CLARA,65.045.240-2,PROGS,OSC
fca23ae3-d05a-4263-97c5-6495baedb9e7,JUNTA DE VECINOS VILLA ITATA,JV VILLA ITATA,JV VILLA ITATA,71.907.200-3,PROGS,OSC
8287b25f-0514-43b9-9ad2-3ad1d177b5b1,JUNTA DE VECINOS CARAVANCHEL,JV CARAVANCHEL,JV CARAVANCHEL,72.257.600-4,PROGS,OSC
2e09ad97-b09e-4e24-a30e-726294e29f71,JUNTA DE VECINOS EL ORATORIO,JV EL ORATORIO,JV ORATORIO,73.776.300-5,PROGS,OSC
fd54459f-a4a3-4b1a-855d-1929e2b2c3db,JUNTA DE VECINOS SANTA ELENA,JV SANTA ELENA,JV SANTA ELENA,65.586.070-3,PROGS,OSC
c0fd08cb-30db-4b0b-82fb-79273aaca607,JUNTA DE VECINOS EL AMANECER,JV EL AMANECER,JV AMANECER,65.269.950-2,PROGS,OSC
668134b4-6bd7-4533-a74e-08caabc7eb41,JUNTA DE VECINOS LOS CANELOS,JV LOS CANELOS,JV CANELOS,65.055.670-4,PROGS,OSC
a944d64b-641e-4e4e-b9a2-67a12a6b5eec,CLUB DEPORTIVO RODEO CHILENO,CD RODEO CHILENO,CD RODEO CHILENO,73.624.400-4,PROGS,OSC
c5f3c72b-2581-4995-aac9-3cc470ce1f65,JUNTA DE VECINOS VALLE VERDE,JV VALLE VERDE,JV VALLE VERDE,65.110.546-3,PROGS,OSC
800103b1-bcff-4df3-847d-274213a21a5f,JUNTA DE VECINOS SANTA JUANA,JV SANTA JUANA,JV SANTA JUANA,75.997.050-0,PROGS,OSC
1b08d374-20a0-488f-b7d8-88cb6d92d7d9,JUNTA DE VECINOS VISTA BELLA,JV VISTA BELLA,JV VISTA BELLA,65.699.430-4,PROGS,OSC
e99c7bf1-6639-4963-bc42-897cf3d6efd0,JUNTA DE VECINOS EL PEDREGAL,JV EL PEDREGAL,JV PEDREGAL,73.982.300-5,PROGS,OSC
f54f8f87-1848-473c-980a-b6ad1b751820,JUNTA DE VECINOS LLAHUMAVIDA,JV LLAHUMAVIDA,JV LLAHUMAVIDA,65.459.030-0,PROGS,OSC
b5e1a94c-367f-4b86-a390-5a66b811ed51,JUNTA DE VECINOS SAN AGUSTIN,JV SAN AGUSTIN,JV SAN AGUSTIN,65.987.300-1,PROGS,OSC
c6cf726e-1138-4e0b-be80-8300990abe94,CUERPO DE BOMBEROS DE BULNES,CUERPO DE BOMBEROS DE BULNES,CUERPO BOMBEROS BULNES,70.009.000-0,PROGS,OSC
acf726f0-0a7f-4be0-b531-93aaa433a94d,JUNTA DE VECINOS LA PALMERAS,JV LA PALMERAS,JV PALMERAS,65.183.550-K,PROGS,OSC
6a62b108-e0ca-435d-be87-a8910c21c1eb,JUNTA DE VECINOS MONTEBLANCO,JV MONTEBLANCO,JV MONTEBLANCO,72.925.800-8,PROGS,OSC
6189fdb7-d867-4acc-b6dc-504ae0443207,JUNTA DE VECINOS LOS VARONES,JV LOS VARONES,JV VARONES,65.615.710-0,PROGS,OSC
98fc90f3-0bfc-4304-aba1-697d6a083a40,JUNTA DE VECINOS CARRULLANCA,JV CARRULLANCA,JV CARRULLANCA,72.439.800-6,PROGS,OSC
7b39ca51-07c5-46a3-aa7f-a841d09097aa,JUNTA DE VECINOS Nº 10 PURÉN,JV Nº 10 PURÉN,JV Nº 10 PURÉN,71.769.000-1,PROGS,OSC
84b8ed5f-c0d9-4652-9a77-fe1f6b852c8d,CENTRO DE MADRES 27 DE ABRIL,CENTRO DE MADRES 27 DE ABRIL,CENTRO MADRES 27 ABRIL,65.874.330-9,PROGS,OTROS
85dbb765-458b-4c91-af0c-9c89c154cd25,JUNTA VECINAL N°6 LA CENTRAL,JUNTA VECINAL N°6 LA CENTRAL,JUNTA N°6 CENTRAL,74.144.200-0,PROGS,OTROS
cd20d781-5a36-43be-b465-dce9bbd7f5c5,JUNTA DE VECINOS SAN ESTEBAN,JV SAN ESTEBAN,JV SAN ESTEBAN,65.116.059-6,PROGS,OSC
041f4c86-8323-4549-bba8-7306496d2848,CLUB ADULTO MAYOR MAYULERMO,CLUB ADULTO MAYOR MAYULERMO,CLUB MAYULERMO,65.064.921-4,PROGS,OSC
06c7e2ea-21a8-498e-932a-3e7747ec9100,CLUBADULTOMAYOR ROCA FUERTE,CLUBADULTOMAYOR ROCA FUERTE,CLUBADULTOMAYOR ROCA FUERTE,65.188.048-3,PROGS,OTROS
e816f5be-7057-4c4c-902a-67a79448ea67,CLUB DE HUASOS CAIMA CAHUIN,CLUB DE HUASOS CAIMA CAHUIN,CLUB HUASOS CAIMA CAHUIN,65.470.330-2,PROGS,OSC
63a89daf-ec81-443d-826a-aad2bff10ba7,ESCUELA DE ROCK RANQUILINOS,ESCUELA DE ROCK RANQUILINOS,ESCUELA ROCK RANQUILINOS,65.225.641-4,PROGS,OTROS
d9947dab-d776-4d8e-842e-ece4b3b7118c,JUNTA DE VECINOS BOCA ITATA,JV BOCA ITATA,JV BOCA ITATA,65.565.960-9,PROGS,OSC
f7c062bc-c3e8-4546-a067-12e1a9c64ac4,COMITE DE FERIANTES COFENIN,COMITE DE FERIANTES COFENIN,COMITE FERIANTES COFENIN,65.103.223-7,PROGS,OSC
3a16c05e-d10d-4b4a-9ebc-b0759861d67c,TALLER LABORAL SANTA IRMINA,TALLER LABORAL SANTA IRMINA,TALLER LABORAL SANTA IRMINA,65.555.950-7,PROGS,OSC
5b71155d-2593-409c-a153-94bc8afc316c,CLUB DE HUASOS EL SEMBRADOR,CLUB DE HUASOS EL SEMBRADOR,CLUB HUASOS SEMBRADOR,65.076.630-K,PROGS,OSC
0ac1f8ef-4fd3-4ae2-9c2d-bf77a5d4f8c8,CLUB DE HUASOS MONTE BLANCO,CLUB DE HUASOS MONTE BLANCO,CLUB HUASOS MONTE BLANCO,65.093.450-4,PROGS,OSC
d3a0625e-678f-46cf-9be9-77fb22024301,CLUB DEPORTIVO AURA FITNESS,CD AURA FITNESS,CD AURA FITNESS,65.206.386-1,PROGS,OSC
38a6147d-3e59-45a8-8014-97f7076ea65e,CLUB DEPORTIVO REAL CONTACT,CD REAL CONTACT,CD REAL CONTACT,65.035.676-4,PROGS,OSC
bcfb9335-2d06-41b0-9d95-2dce39cedda2,CLUB DEPORTIVO LOS MAITENES,CD LOS MAITENES,CD MAITENES,65.187.584-6,PROGS,OSC
159c0b02-9166-4605-9342-6d78a08095d7,CLUB DEPORTIVO LAS CAMELIAS,CD LAS CAMELIAS,CD CAMELIAS,65.118.120-8,PROGS,OSC
156bde40-315c-4b8c-a41c-b13b2873a560,CLUB DEPORTIVO RAMÓN ZÚÑIGA,CD RAMÓN ZÚÑIGA,CD RAMÓN ZÚÑIGA,65.205.824-8,PROGS,OSC
b63b9972-f7af-4c70-8df4-c7cde7bcbc6b,ESCUELA DE FUTBOL LOS PUMAS,ESCUELA DE FUTBOL LOS PUMAS,ESCUELA FUTBOL PUMAS,65.177.840-9,PROGS,OTROS
c6eff9b3-fd13-4999-9108-2bef71989556,CLUB DEPORTIVO UNIÓN CONDOR,CD UNIÓN CONDOR,CD UNIÓN CONDOR,71.834.800-5,PROGS,OSC
4817027f-2018-413f-91a5-4352532a2901,CLUB DEPORTIVO SANTA AMELIA,CD SANTA AMELIA,CD SANTA AMELIA,65.043.366-K,PROGS,OSC
8edbcb23-928d-4a66-a5f3-780fd884782e,CLUB DEPORTIVO PUENTE ÑUBLE,CD PUENTE ÑUBLE,CD PUENTE,65.178.530-8,PROGS,OSC
7fea8834-fbf2-493f-a95e-c59b704bb81c,CLUB DE DEPORTES BUSTAMANTE,CLUB DE DEPORTES BUSTAMANTE,CLUB DEPORTES BUSTAMANTE,72.422.000-2,PROGS,OSC
7f26a315-3275-4a38-bcd0-e726250c011a,CLUB DE RAYUELA TALCAMAVIDA,CLUB DE RAYUELA TALCAMAVIDA,CLUB RAYUELA TALCAMAVIDA,65.098.642-3,PROGS,OSC
8e0a93d5-fb8c-44de-aef9-5c14a8226bb8,AGRUPACION DEPORTES COELEMU,AGRUPACION DEPORTES COELEMU,AGRUPACION DEPORTES COELEMU,65.185.514-4,PROGS,OSC
99e8f913-8bea-425d-95db-9659eb0445a2,CLUB DEPORTIVO UNIÓN BATUCO,CD UNIÓN BATUCO,CD UNIÓN BATUCO,65.158.330-6,PROGS,OSC
a548d368-dbbb-42c8-95fc-2f27eca072cb,COMITE FEMENINO LAS CATITAS,COMITE FEMENINO LAS CATITAS,COMITE FEMENINO CATITAS,65.717.890-K,PROGS,OSC
7a8bfb7c-f7c5-4cb4-9c9a-2436e55931ca,JUNTA DE VECINOS CHORRILLOS,JV CHORRILLOS,JV CHORRILLOS,73.812.200-3,PROGS,OSC
36d4c1eb-29b1-470f-82bc-f6dd1e85507b,JUNTA DE VECINOS SANTA CRUZ,JV SANTA CRUZ,JV SANTA CRUZ,65.026.570-K,PROGS,OSC
5a0a161d-0f55-4e2e-baa8-1fc15021bd9f,JUNTA DE VECINOS TINAJACURA,JV TINAJACURA,JV TINAJACURA,65.004.631-5,PROGS,OSC
48d3b729-b0ca-4d1d-adc2-3609bee9251e,JUNTA DE VECINOS ANTIQUEREO,JV ANTIQUEREO,JV ANTIQUEREO,65.098.874-4,PROGS,OSC
54593d2d-f17e-469e-81cd-2356f6ccc108,JUNTA DE VECINOS PANGUILEMU,JV PANGUILEMU,JV PANGUILEMU,72.156.800-8,PROGS,OSC
16bda63f-e300-4373-9993-186df81840b0,JUNTA DE VECINOS PASO HONDO,JV PASO HONDO,JV PASO HONDO,65.615.790-9,PROGS,OSC
7d90a98c-235a-4801-be49-24a52331b2c6,JUNTA DE VECINOS LOS ALAMOS,JV LOS ALAMOS,JV ALAMOS,65.709.100-6,PROGS,OSC
dd662389-f3bf-435f-9569-7ad3863f4a0e,JUNTA DE VECINOS LAS GARZAS,JV LAS GARZAS,JV GARZAS,75.313.900-1,PROGS,OSC
cd43abb3-8622-43f7-945a-0ee78edf4263,JUNTA DE VECINOS SANTA ROSA,JV SANTA ROSA,JV SANTA ROSA,65.866.340-2,PROGS,OSC
5cae3d24-d22f-4062-9d46-06a289ba3444,JUNTA DE VECINO EL CASTILLO,JUNTA DE VECINO EL CASTILLO,JUNTA VECINO CASTILLO,74.392.600-5,PROGS,OTROS
92048f8c-d9f3-42cb-bc59-45987b6f0b71,JUNTA DE VECINOS AGUA BUENA,JV AGUA BUENA,JV AGUA BUENA,72.929.600-7,PROGS,OSC
bc925e21-4274-4772-adec-943ae28559c4,JUNTA DE VECINOS HUALLERÍAS,JV HUALLERÍAS,JV HUALLERÍAS,74.367.400-6,PROGS,OSC
57329ace-42d7-4c23-b7a6-5e842876bfcc,JUNTA DE VECINOS BOYEN 23 R,JV BOYEN 23 R,JV BOYEN 23 R,65.037.120-8,PROGS,OSC
af670dea-9374-47cf-a4ae-c0d82d53a40c,COMITÉ DE RIEGO CARRULLANCA,COMITÉ DE RIEGO CARRULLANCA,COMITÉ RIEGO CARRULLANCA,65.029.616-8,PROGS,OSC
efa8cef8-87b2-489d-934c-3774c3f2d77f,JUNTA DE VECINOS ALTO HUAPE,JV ALTO HUAPE,JV ALTO HUAPE,74.730.000-3,PROGS,OSC
31b3ccfb-1442-40c1-a58a-e29a52bbec58,JUNTA DE VECINOS EL ROSAL 1,JV EL ROSAL 1,JV ROSAL 1,65.450.860-7,PROGS,OSC
07238b48-ab27-4a9e-a89c-5b1b3e52f17c,JUNTA DE VECINOS NUEVA VIDA,JV NUEVA VIDA,JV NUEVA VIDA,65.051.488-2,PROGS,OSC
43ef0a0c-63b9-4b79-9a3a-a0aede603899,JUNTA DE VECINOS BUSTAMANTE,JV BUSTAMANTE,JV BUSTAMANTE,65.042.280-5,PROGS,OSC
3d00001b-254b-4080-8725-318360b8d54d,JUNTA DE VECINOS LAS BRISAS,JV LAS BRISAS,JV BRISAS,65.163.574-8,PROGS,OSC
e6947ecd-84cb-4131-992f-cd8932c28de9,JUNTA DE VECINOS EL ROSARIO,JV EL ROSARIO,JV ROSARIO,65.824.970-3,PROGS,OSC
b61d5013-550d-4912-a92c-070aa2d0b2ed,JUNTA DE VECINOS LAS CANOAS,JV LAS CANOAS,JV CANOAS,65.017.953-6,PROGS,OSC
fa5e8fd4-c258-48d0-b1e0-8d47371dadb8,JUNTA DE VECINOS VOLCANES 2,JV VOLCANES 2,JV VOLCANES 2,65.063.374-1,PROGS,OSC
72f689ed-22ac-4f09-99b2-fc4c306854f7,JUNTA DE VECINOS EL MANZANO,JV EL MANZANO,JV MANZANO,65.565.790-8,PROGS,OSC
92dc565c-05dc-400a-8438-feaf84439a65,JUNTA DE VECINOS CANTA RANA,JV CANTA RANA,JV CANTA RANA,65.967.370-3,PROGS,OSC
a002820d-6210-46b8-8f65-8c7112898a05,JUNTA DE VECINOS CAÑA DULCE,JV CAÑA DULCE,JV CAÑA DULCE,65.069.110-5,PROGS,OSC
c10e6dfd-ba15-49b2-80a8-74b58c922033,JUNTA DE VECINOS CANCHIUQUE,JV CANCHIUQUE,JV CANCHIUQUE,65.474.050-K,PROGS,OSC
9936bcac-6af2-4ccf-97c9-84214dc77334,JUNTA DE VECINOS LOS AROMOS,JV LOS AROMOS,JV AROMOS,74.640.800-5,PROGS,OSC
412da4ea-c4ed-456e-a97b-421520485bfe,JUNTA DE VECINOS LO RAMIREZ,JV LO RAMIREZ,JV LO RAMIREZ,73.476.900-2,PROGS,OSC
906e23ea-44f6-49b6-aad7-403e4b0a439a,JUNTA DE VECINOS CHICALINDO,JV CHICALINDO,JV CHICALINDO,65.204.040-3,PROGS,OSC
38183e1f-fb4a-4e82-b830-afa09a8b5568,COMUNIDAD PASO CID INTERIOR,COMUNIDAD PASO CID INTERIOR,COMUNIDAD PASO CID INTERIOR,65.207.395-6,PROGS,OTROS
ca4b598c-5254-42ee-8ad1-267aa0ac3dfd,JUNTA DE VECINOS VOLCANES 3,JV VOLCANES 3,JV VOLCANES 3,65.569.890-6,PROGS,OSC
b916abef-a4ff-47a8-9f04-7d2589b76709,JUNTA DE VECINOS CARRIZALES,JV CARRIZALES,JV CARRIZALES,65.214.320-2,PROGS,OSC
c794287b-988b-43b1-a5e4-c22d56dbd419,JUNTA DE VECINOS CEMENTERIO,JV CEMENTERIO,JV CEMENTERIO,72.293.500-4,PROGS,OSC
b2f40b59-8562-44ba-9c85-e73fc8a54a0b,CLUB DE RAYUELA LOS ALCONES,CLUB DE RAYUELA LOS ALCONES,CLUB RAYUELA ALCONES,65.187.875-6,PROGS,OSC
88797665-ff0e-416c-a865-913bdffd906d,JUNTA DE VECINOS LOS MONTES,JV LOS MONTES,JV MONTES,65.024.333-1,PROGS,OSC
4af1c978-a696-4f2c-871e-d92cf2441eba,TALLER LABORAL LA HERMAMDAD,TALLER LABORAL LA HERMAMDAD,TALLER LABORAL HERMAMDAD,65.009.284-8,PROGS,OSC
d1062b6c-94f3-4154-a4f3-251e1f1c58ce,AGRUPACIÓN DE MUJERES OASIS,AGRUPACIÓN DE MUJERES OASIS,AGRUPACIÓN MUJERES OASIS,65.099.722-0,PROGS,OSC
21358400-c98f-4247-99df-8175759600fe,JUNTA DE VECINOS LA PALMERA,JV LA PALMERA,JV PALMERA,65.466.570-2,PROGS,OSC
78105dc9-c56b-4484-8586-ab3f5f4e1b81,JUNTA DE VECINOS NAHUELTORO,JV NAHUELTORO,JV NAHUELTORO,65.488.200-2,PROGS,OSC
a3c516ec-4679-475c-9d0e-17796cb3d777,AGRUPACION DE MUJERES 27- F,AGRUPACION DE MUJERES 27- F,AGRUPACION MUJERES 27 F,65.092.866-0,PROGS,OSC
3957b70a-5a12-446e-a1e1-304671bdc57a,CLUB DEPORTIVO REAL ORIENTE,CD REAL ORIENTE,CD REAL ORIENTE,71.221.700-6,PROGS,OSC
c702f7b8-e909-4750-890d-02ae7ce10205,JUNTA DE VECINOS CENTENARIO,JV CENTENARIO,JV CENTENARIO,65.069.007-9,PROGS,OSC
d97646d2-bf48-488a-8b9f-988e23958936,CLUB ADULTO MAYOR ARCOIRIS,CLUB ADULTO MAYOR ARCOIRIS,CLUB ARCOIRIS,65.233.070-3,PROGS,OSC
a15e91be-7c60-4c1c-af3d-45d4b608b007,CONJUNTO FOLCLÓRICO PEHUEN,CONJUNTO FOLCLÓRICO PEHUEN,CONJUNTO FOLCLÓRICO PEHUEN,65.455.820-5,PROGS,OTROS
a59a631d-d7ee-4280-a877-89cb352ffc53,CLUB DE HUASOS TORRECILLAS,CLUB DE HUASOS TORRECILLAS,CLUB HUASOS TORRECILLAS,65.643.560-7,PROGS,OSC
ce84f9bb-247c-4d41-8629-1b251925626e,JUNTA DE VECINOS MONTELEÓN,JV MONTELEÓN,JV MONTELEÓN,75.216.400-2,PROGS,OSC
a477fe2d-963d-4cf5-80d8-2ace450f97e2,CLUB DE HUASOS CAMPO BUENO,CLUB DE HUASOS CAMPO BUENO,CLUB HUASOS CAMPO BUENO,65.873.910-7,PROGS,OSC
e10c581a-56b2-4850-bb62-77a11c54888a,CLUB DEPORTIVO TORRECILLAS,CD TORRECILLAS,CD TORRECILLAS,75.522.000-0,PROGS,OSC
3ad989fd-1853-401c-8c6a-a954761fb674,CLUB DE RAYUELA SAN MIGUEL,CLUB DE RAYUELA SAN MIGUEL,CLUB RAYUELA SAN MIGUEL,65.292.010-1,PROGS,OSC
7bf91333-68df-4c60-a555-3430af4ae73d,CLUB DEPORTIVO EL CALVARIO,CD EL CALVARIO,CD CALVARIO,65.008.582-5,PROGS,OSC
bda53afc-ca38-4e47-ab09-cfaf4631107a,CLUB DEPORTIVO SANTA JUANA,CD SANTA JUANA,CD SANTA JUANA,65.028.585-9,PROGS,OSC
