id,cod_unico,bip,dv,nombre_iniciativa,vigencia,etapa,tipologia,origen,unidad_tecnica,provincia,comuna,estado_actual,rate_actual,anio,anio_presupuestario
89796052-c1c1-46eb-b6d7-5a0cd0ad8ed9,40056218-2024,40056218,,Transferencia para el Acceso Cultural en la Región de Ñuble,,,CULTURA Y PATRIMONIO,SECTORIAL / OTRO,,PUNILLA,SAN CARLOS,,,2024,2024
f28c8808-b1e9-4731-a611-6b3adbe4116c,40052836-2024,40052836,,"CONSERVACIÓN JARDIN INFANTIL Y SALA CUNA ESTRELLITAS DE LUZ, CHILLÁN",,,EDUCACION,MUNICIPIO,,DIGUILLÍN,CHILLÁN,,,2024,2024
dc7ea671-9e58-4155-8e94-fde0d939bbfc,40052458-2024,40052458,,"CONSTRUCCIÓN CUBIERTA MULTICANCHA, ESCUELA LAS CANOAS, CHILLÁN",,,EDUCACION,MUNICIPIO,,DIGUILLÍN,CHILLÁN,,,2024,2024
cff78193-29ee-4188-b399-4b63e6ce3028,40044426-2024,40044426,,TRANSFERENCIA PLAN ESTRATEGICO DE INNOVACION SOSTENIBLE PARA LA MOVILIDAD URBANA,,,DESARROLLO URBANO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
f86ee708-c214-41e4-b6b6-1400475d174a,40062376-2024,40062376,,"CONSTRUCCIÓN LUMINARIAS E INSTALACIÓN DE CÁMARAS EN VARIOS SECTORES, CHILLÁN",,,SEGURIDAD,MUNICIPIO,,DIGUILLÍN,CHILLÁN,,,2024,2024
cd10864c-cfdd-4583-b251-41d8174d1a9a,40058771-2024,40058771,,TRANSFERENCIA SISTEMA DE DIAGNÓSTICO Y RECOMENDACIÓN NUTRICIONAL INTEGRADA EN AVELLANO EUROPEO,,,SALUD,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
ce242a25-4ea3-4b2e-b68e-794fc7fc1944,40058836-2024,40058836,,TRANSFERENCIA FORTALECIMIENTO DEL TURISMO SOCIAL EN LA REGION DE ÑUBLE,,,TURISMO Y COMERCIO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
3e05a233-4d13-43bc-891a-0194b6b94db2,40058721-2024,40058721,,TRANSFERENCIA PROGRAMA DE APOYO INTEGRAL PARA LA RESIDENCIAS DE PROTECCIÓN DE LA REGIÓN DE ÑUBLE UBB,,,VIVIENDA Y DESARROLLO URBANO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
cee4631d-b830-4c02-8c34-21f16a73fe14,40045701-2024,40045701,,"TRANSFERENCIA PARA EL MEJORAMIENTO DE LA CALIDAD DE LA EDUCACIÓN, PUNILLA",,,EDUCACION,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
38035056-70b2-4f6d-88be-e2e136177580,40062378-2024,40062378,,MEJORAMIENTO DE ESPACIOS PÚBLICOS EN DISTINTOS SECTORES DE LA CIUDAD DE CHILLÁN,,,SEGURIDAD,MUNICIPIO,,DIGUILLÍN,CHILLÁN,,,2024,2024
acafeb97-c7f3-487f-9e67-d50d0f4511e0,40038815-2024,40038815,,TRANSFERENCIA REVALORIZACION DE LOS PROCESOS VITIVINICOLAS DE LA ZONA DE REZAGO,,,TURISMO Y COMERCIO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
710adafc-1b53-4674-87f0-1848ea5e4616,40058688-2024,40058688,,TRANSFERENCIA DESARROLLO DE COMPETENCIAS Y PROMOCION TURISTICA NAC. E INTER. REGION DE ÑUBLE,,,,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
7a550476-9193-491a-8f53-41c429669b2b,40050637-2024,40050637,,TRANSF. RECARGA DE POZOS CON AGUAS LLUVIA PARA USO AGRICOLA,,,RECURSOS NATURALES Y MEDIO AMBIENTAL,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
94f7d7a5-8870-4bed-9a74-84574fc356ee,40058700-2024,40058700,,TRANSFERENCIA INDUSTRIALIZACIÓN DE LA VIVIENDA EN MADERA DE LA REGIÓN ÑUBLE UBB,,,VIVIENDA Y DESARROLLO URBANO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
1548fe7e-9ed1-4057-88ae-c0312b06281b,40050689-2024,40050689,,TRANSFERENCIA BIOINOCULANTE PARA PRODUCCIÓN SUSTENTABLE DE TRIGO,,,RECURSOS NATURALES Y MEDIO AMBIENTAL,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
4278b5f1-d0f8-4c30-8793-9912f3ffe038,40050684-2024,40050684,,TRANSFERENCIA FORTALECIMIENTO DEL TURISMO EN ÑUBLE,,,TURISMO Y COMERCIO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
950ea724-5dd6-4d24-b54d-f26a431ac7fc,40050714-2024,40050714,,ESTABILIZACION FISICA DE CANALES MEDIANTE TES,,,RECURSOS NATURALES Y MEDIO AMBIENTAL,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
8719639a-e801-453e-9a40-7606f9445976,40023891-2024,40023891,,TRANSFERENCIA FLORA MELIFERA PARA MEJORAR EL NEGOCIO APICOLA DE LA REGION DE ÑUBLE,,,RECURSOS NATURALES Y MEDIO AMBIENTAL,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
aa939b9a-7924-4587-912c-91f05d5b914e,40050692-2024,40050692,,PLAN DE ACCIÓN PARA ADOPCION ELECTROMOVILIDAD ÑUBLE,,,ENERGIA,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
f280d57d-66dc-4113-b138-c643ff401ed1,40050975-2024,40050975,,"MEJORAMIENTO BANDEJON CENTRAL AVENIDA REINO DE CHILE, CHILLÁN VIEJO",,,OBRAS CIVILES,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,,,2024,2024
cb9625c2-83ab-486e-89aa-748f898a4302,40050365-2024,40050365,,CONSTRUCCION REDUCTORES DE VELOCIDAD EN LA COMUNA DE CHILLAN VIEJO,,,SEGURIDAD,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,,,2024,2024
0268e9a3-b562-4bd4-8f58-5c7e5e656579,40035910-2024,40035910,,TRANSFERENCIA DESARROLLO DEL MANEJO OVINO PARA ÑUBLE,,,RECURSOS HIDRICOS,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
882284cc-7f02-44ab-b6b6-86a06e4eaa79,40058665-2024,40058665,,CONSTRUCCIÓN CORTAFUEGOS Y LIMPIEZA EN DISTINTOS SECTORES DE LA COMUNA CHILLÁN VIEJO,,,SEGURIDAD,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,,,2024,2024
abbb74b7-0e2c-4df7-ba38-5278078bf8ae,40056279-2024,40056279,,MEJORAMIENTO Y CONSTRUCCIÓN PAVIMENTO DIFERENTES SECTORES DE LA COMUNA DE CHILLÁN VIEJO,,,VIALIDAD,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,,,2024,2024
64d34a59-e2dd-4d9b-9013-12532112c03c,40050623-2024,40050623,,TRANSF. IDENTIDAD MICROBIANA DE LA VITICULTURA DEL ITATA,,,RECURSOS NATURALES Y MEDIO AMBIENTAL,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
d22747bc-327c-4214-b32c-bffd1c829a83,40048507-2024,40048507,,"TRANSFERENCIA PARA EL FOMENTO AL RIEGO, REGION DE ÑUBLE",,,,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
9e0234a5-e907-4503-8e4b-e59e3eb9e02b,40056281-2024,40056281,,"CONSERVACION GIMNASIO COLMUYADO, COMUNA DE COBQUECURA",,,DEPORTE,MUNICIPIO,,ITATA,COBQUECURA,,,2024,2024
c9291e1b-4074-4a35-b55a-fefc005efd64,40058441-2024,40058441,,MEJORAMIENTO FAJA DE CAMINOS EMERGENCIA E INFRAESTRUCTURA CRITICA COMUNA DE COBQUECURA,,,DEPORTE,MUNICIPIO,,ITATA,COBQUECURA,,,2024,2024
b6405c89-7d18-4b32-8f50-53c432a8d33a,40050687-2024,40050687,,CONSTRUCCIÓN CAMARINES BUCHUPUREO,,,DEPORTE,MUNICIPIO,,ITATA,COBQUECURA,,,2024,2024
5bdc19fa-3b3a-424d-a524-a521b05577b9,40044541-2024,40044541,,"REPOSICIÓN TRES (3) FURGONES ESCOLARES, COMUNA DE COBQUECURA",,,TRANSPORTE,MUNICIPIO,,ITATA,COBQUECURA,,,2024,2024
fbc441ba-4b48-4f91-862e-d48857854eb4,40056283-2024,40056283,,NORMALIZACIÓN ELECTRICA ALA SUR CESFAM COBQUECURA,,,ENERGIA,MUNICIPIO,,ITATA,COBQUECURA,,,2024,2024
02bb2ce3-1773-4179-8a68-29f07c6e8c6d,40051823-2024,40051823,,"CONSERVACIÓN LICEO POLIVALENTE JUAN ARTURO PACHECO ALTAMIRANO, CHILLÁN VIEJO",,,EDUCACION,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,,,2024,2024
261f16db-2369-4cdc-8c11-ea22342dfcde,40055160-2024,40055160,,"ADQUISICIÓN RODILLO COMPACTADOR CON CAMIÓN PARA TRASLADO, COMUNA DE COELEMU",,,TRANSPORTE,MUNICIPIO,,ITATA,COELEMU,,,2024,2024
407a3a13-06f0-41f4-938f-c06e14fce789,40064778-2024,40064778,,"CONSTRUCCIÓN CENTRO TEA, COMUNA DE COELEMU",,,EDUCACION,MUNICIPIO,,ITATA,COELEMU,,,2024,2024
13a6a890-dfbd-4635-849e-674ee0446ba2,40065653-2024,40065653,,"MEJORAMIENTO VIAL, COMUNA DE COELEMU.",,,DESARROLLO URBANO,MUNICIPIO,,ITATA,COELEMU,,,2024,2024
de8ff19a-d492-4138-9fde-7e8d62bbb415,40055289-2024,40055289,,MEJORAMIENTO ESTADIO MUNICIPAL,,,DEPORTE,MUNICIPIO,,ITATA,COELEMU,,,2024,2024
7cdbf7af-323b-4eff-aaed-b3ab0170a8bb,40051163-2024,40051163,,Transferencia Prevención y Control de la Escacez Hídrica a través de EHL en la Región de Ñuble,,,TURISMO Y COMERCIO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
6104b734-e406-4cb7-b65b-721098855003,30484149-2024,30484149,,CONSTRUCCION SEDE COMUNITARIA CLUB DE PESCA PLEAMAR,,,SOCIAL,MUNICIPIO,,ITATA,COELEMU,,,2024,2024
ab3245d9-7b4d-48d3-88d1-3fef0b1f92ae,40050690-2024,40050690,,"MEJORAMIENTO ILUMINACIÓN PÚBLICA SECTORES CARAVANCHEL, GUARILIHUE, CENTROTINAJACURA, CASAS QUEMADAS, LOS CASTAÑOS, COMUNA DE COELEMU",,,ENERGIA,MUNICIPIO,,ITATA,COELEMU,,,2024,2024
a628386f-7d7a-4b8f-b3b8-1b91f642f8e7,40055996-2024,40055996,,TRANSFERENCIA CASA DE ACOGIDA PARA PACIENTES Y FAMILIARES DEL HOSPITAL REGIONAL DE ÑUBLE,,,SALUD,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
cd48a299-a26b-42c2-be4a-dee8bf1ee4f2,40050701-2024,40050701,,"MEJORAMIENTO ILUMINACION PUBLICA SECTOR RANGUELMO, COMUNA DE COELEMU",,,ENERGIA,MUNICIPIO,,ITATA,COELEMU,,,2024,2024
3209ff78-81e6-4f2b-82df-339c0931716f,40050595-2024,40050595,,TRANSFERENCIA DESARROLLO DE UN SISTEMA AGROFOTOVOLTAICO,,,ENERGIA,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
58910944-5626-4326-aac9-d67da731c5c7,40038746-2024,40038746,,TRANSFERENCIA PROGRAMA DE APOYO A FERIANTES DE LA REGIÓN DE ÑUBLE,,,TURISMO Y COMERCIO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
4bb29d6c-0c1b-44cd-906a-ae687de958c3,40059029-2024,40059029,,ADQUISICIÓN CUATRIMOTOS PARA EL CONTROL DE ÁREAS SILVESTRES PROTEGIDAS REGIÓN DE ÑUBLE,,,TRANSPORTE,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
d467db0d-3190-46a7-9e14-9af2c5fb9694,30488514-2024,30488514,,PROSPECCION GEOFÍSICA EN SECTOR RURAL DÉFICIT HÍDRICO VALLE DEL ITATA II,,,RECURSO HIDRICO,SECTORIAL / OTRO,,ITATA,COBQUECURA,,,2024,2024
e8ff157b-bac4-48c1-8444-a4ed95707027,40058376-2025,40058376,,CONSERVACION DISTINTOS CAMINOS RURALES SECTOR SUR COMUNA EL CARMEN,,,VIALIDAD,MUNICIPIO,,DIGUILLÍN,EL CARMEN,,,2025,2025
0a36df2b-64a1-4670-bdd8-4d3be9524f91,40050997-2025,40050997,,"REPOSICIÓN SEDE SOCIAL MAIPO ARRIBA, COMUNA EL CARMEN",,,SOCIAL,MUNICIPIO,,DIGUILLÍN,EL CARMEN,,,2025,2025
5e4e2e7f-0faa-4a66-9037-c3bbccb6911d,40048683-2024,40048683,,TRANSFERENCIA FORTALECIMIENTO CAPITAL SOCIAL COMUNITARIO ENFOQUE TERRITORIAL REGION DE ÑUBLE,,,SOCIAL,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
aeccc358-8ce6-4941-896e-47d30863a125,40062691-2024,40062691,,ADQUISICIÓN MAQUINARIA Y VEHÍCULOS PARA ÑUBLE,,,TRANSPORTE,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
6a7d4d9d-6562-4e68-b18f-499571f2ea97,40050712-2024,40050712,,INVERSIÓN TECNOLÓGIA EN PRODUCCIÓN LIMPIA,,,RECURSOS NATURALES Y MEDIO AMBIENTAL,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
d51f68b2-a5fd-4322-a375-4c370e46b45c,CVC-AD-1-2024,CVC-AD-1,,GIRA SINFONICA ÑUBLE BRASIL 2024,,,CULTURA Y PATRIMONIO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
fb2f9710-5386-4364-847d-7700ce8f285d,CVC-AD-4-2024,CVC-AD-4,,ASIGNACION DIRECTA ENCUENTRO INTERNACIONAL DE MUJERES RURALES REGION DE ÑUBLE 2024 / ASIGNACION DIRECTA CLUB DEPORTIVO DRAGONES BLANCOS KIDS,,,,SECTORIAL / OTRO,,,,,,2024,2024
ba65f6f0-3d1c-476d-aae6-6c0f60345e89,CVC-AD-22 / CVC-AD-23-2024,CVC-AD-22 / CVC-AD-23,,"FIESTA DE LA CHILENIDAD DE BULNES, CAPITAL DEL DIGUILLIN / RENDICION 1903SA0011 MUNICIPALIDAD ÑIQUEN / PROGRAMACION ARTISTICA DIVERSA PARA FOMENTAR LA PARTICIPACION DE LA COMUNIDAD",,,,SECTORIAL / OTRO,,,,,,2024,2024
70262010-6d1e-47ac-a31e-b168db7c14d0,40045015-2024,40045015,,"AITO REPOSICIÓN PAVIMENTACIÓN CALLE ARTURO PRAT, COMUNA DE NINHUE",,,VIALIDAD,MUNICIPIO,,ITATA,NINHUE,,,2024,2024
9c1d58ea-dd09-4c53-81a2-ee2b2f335131,40050572-2024,40050572,,"CONSTRUCCION DE POZOS PROFUNDOS SECTORES QUITRIPIN Y LA ISLA, COMUNA DE NINHUE",,,RECURSO HIDRICO,MUNICIPIO,,ITATA,NINHUE,,,2024,2024
37b466f6-5b63-4791-a4df-ad27affdfd27,40038287-2024,40038287,,REPOSICION CUARTEL DE BOMBEROS COMUNA DE NINHUE,,,SEGURIDAD,MUNICIPIO,,ITATA,NINHUE,,,2024,2024
a67defbd-81b2-4e54-93f9-a6e02de08812,40045524-2024,40045524,,TRANSFERENCIA PROGRAMA DE RECUPERACIÓN ASISTENCIA ESCOLAR VALLE DEL ITATA,,,EDUCACION,SECTORIAL / OTRO,,ITATA,REGIONAL,,,2024,2024
3d553483-96e1-420c-b3ff-c9ff0426edf0,40050601-2024,40050601,,TRANSFERENCIA NUBLE ECO PACKS ECONOMIA CIRCULAR Y SUSTENTABLE,,,RECURSOS NATURALES Y MEDIO AMBIENTAL,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
0eed8e67-7a6d-43b3-bba5-29d788f1134c,40056027-2024,40056027,,"CONSERVACION CAMINOS VECINALES, COMUNA DE NINHUE",,,VIALIDAD,MUNICIPIO,,ITATA,NINHUE,,,2024,2024
50670754-127f-4661-86ce-a90de11d943a,40049791-2024,40049791,,"CONSERVACIÓN ESCUELA GLORIAS NAVALES, COMUNA DE NINHUE",,,EDUCACION,MUNICIPIO,,ITATA,NINHUE,,,2024,2024
7426e215-e761-429e-858b-da3e7fe036ac,40049791-2025,40062091,,MEJORAMIENTO BANDEJÓN CENTRAL AVENIDA GENERAL VENEGAS,,,DESARROLLO URBANO,MUNICIPIO,,PUNILLA,ÑIQUÉN,,,2025,2025
a0b683a8-f70e-4edb-8b90-83d6da4a17fe,40062091-2025,40062089,,CONSTRUCCIÓN DE JUEGOS MODULARES PARA PLAZA DE ARMAS DE LOS SECTORES URBANOS DE ÑIQUÉN,,,DESARROLLO URBANO,MUNICIPIO,,PUNILLA,ÑIQUÉN,,,2025,2025
58476881-3943-441c-802a-2a62172a6c02,40052019-2024,40052019,,INSTALACION LUMINARIAS EN DIFERENTES JUNTAS DE VECINOS DE LA COMUNA DE ÑIQUEN,,,SEGURIDAD,MUNICIPIO,,PUNILLA,ÑIQUÉN,,,2024,2024
14b2d241-5ebc-4c61-aafd-2772389bca6b,40051453-2024,40051453,,MEJORAMIENTO CAMINOS EN DIVERSOS SECTORES DE LA COMUNA DE ÑIQUÉN CON MATERIAL ESTABILIZADO,,,VIALIDAD,MUNICIPIO,,PUNILLA,ÑIQUÉN,,,2024,2024
d7208d67-c532-4ae4-be02-7ae9576cddca,40046288-2024,40046288,,INSTALACION LUMINARIAS EN MULTIPLES SECTORES DE LA COMUNA DE ÑIQUEN,,,ENERGIA,MUNICIPIO,,PUNILLA,ÑIQUÉN,,,2024,2024
a8f802b3-90bf-4e23-9c61-ce031b1426d9,40051449-2024,40051449,,MEJORAMIENTO CAMINOS EN DIVERSOS SECTORES DE LA COMUNA DE ÑIQUÉN APLICANDO SUPRESOR DE POLVO,,,VIALIDAD,MUNICIPIO,,PUNILLA,ÑIQUÉN,,,2024,2024
fb261ab2-6f5d-4512-b29d-484e2389d0d1,40056384-2024,40056384,,TRANSF. PROGRAMAS ESPECIALES DE FOMENTO PRODUCTIVO PARA LA REGION DE ÑUBLE,,,,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2024,2024
4d06731a-585e-421b-a1f8-750c5d8d5527,40045885-2024,40045885,,"MEJORAMIENTO MULTICANCHA VILLA ESTEFANÍA I, COMUNA DE PEMUCO",,,DEPORTE,MUNICIPIO,,DIGUILLÍN,PEMUCO,,,2024,2024
cf17bb52-50ad-4eb3-a2dd-f34e96259ddb,40045883-2024,40045883,,"MEJORAMIENTO BANDEJÓN COLÓN ENTRE CALLES VALDÉS LECAROS Y ESTACIÓN, COMUNA DE PEMUCO",,,OBRAS CIVILES,MUNICIPIO,,DIGUILLÍN,PEMUCO,,,2024,2024
286ac0a6-4ec0-4ebc-98a5-a5a22118dcb4,40056053-2024,40056053,,MEJORAMIENTOS CAMINOS RURALES COMUNA DE PEMUCO,,,VIALIDAD,MUNICIPIO,,DIGUILLÍN,PEMUCO,,,2024,2024
4dea43ec-f7f6-4d65-a72a-65bd4d4e565e,40065525-2024,40065525,,"INSTALACIÓN ALUMBRADO PUBLICO CAMINO SAN IGNACIO, PEDERNALES, CAMINO VECINAL, COMUNA DE PINTO",,,SEGURIDAD,MUNICIPIO,,DIGUILLÍN,PINTO,,,2024,2024
d5af13ea-42a9-4053-8c5a-e5834fd0517f,40064829-2024,40064829,,"MEJORAMIENTO ALUMBRADO PÚBLICO EN CALLEJONES Y PASAJES, SECTOR EL ROSAL, COMUNA DE PINTO",,,SEGURIDAD,MUNICIPIO,,DIGUILLÍN,PINTO,,,2024,2024
4db425bc-78e3-4bc6-9590-ce125ee5987e,40065036-2024,40065036,,"MEJORAMIENTO PLAZOLETA LAS TRANQUITAS, VALLE LAS TRANCAS, COMUNA DE PINTO",,,VIALIDAD,MUNICIPIO,,DIGUILLÍN,PINTO,,,2024,2024
494f3427-d83e-45c4-a264-4e8dd693c5b5,40064977-2024,40064977,,"CONSTRUCCIÓN CANCHA DE BABY FÚTBOL SECTOR EL ROSAL, COMUNA DE PINTO, COMUNA DE PINTO",,,DEPORTE,MUNICIPIO,,DIGUILLÍN,PINTO,,,2024,2024
800d6a9a-ae9d-4d77-a11d-d604a8e2a5c8,40065852-2024,40065852,,"CONSTRUCCION SALA DE CONTROL Y OBRAS COMPLEMENTARIAS, PEAS, COMUNA PINTO",,,,MUNICIPIO,,DIGUILLÍN,PINTO,,,2024,2024
3ee6f368-c807-4bff-9067-76e8dca62987,40056511-2024,40056511,,"MEJORAMIENTO SERVICIOS HIGENICOS ESCUELA JOSE TOHA SOLDEVILLA, RECINTO",,,SANITARIA,MUNICIPIO,,DIGUILLÍN,PINTO,,,2024,2024
9cd6c2c8-d270-4c78-89b0-91650103263e,40050105-2024,40050105,,"MEJORAMIENTO AREA DE JUEGOS INFANTILES PLAZA DE PINTO, COMUNA DE PINTO",,,DESARROLLO URBANO,MUNICIPIO,,DIGUILLÍN,PINTO,,,2024,2024
504d5d07-f793-4521-8efb-72c0e59efb54,40045313-2024,40045313,,"MEJORAMIENTO MULTICANCHA, SECTORES PANGUILEMU, CHUDAL Y MEMBRILLAR",,,DEPORTE,MUNICIPIO,,ITATA,PORTEZUELO,,,2024,2024
d4ff7d63-14b6-444a-b3fc-8e0ab4de4788,40045315-2024,40045315,,"MEJORAMIENTO MULTICANCHA, SECTORES; LLAHUEN Y EL SAUCE, COMUNA DE PORTEZUELO",,,DEPORTE,MUNICIPIO,,ITATA,PORTEZUELO,,,2024,2024
820a6e52-4e51-4330-aee0-5abf8795c99f,40055695-2024,40055695,,"ADQUISICION CLINICA VETERINARIA MOVIL, COMUNA DE QUILLON",,,SALUD,MUNICIPIO,,DIGUILLÍN,QUILLÓN,,,2024,2024
2ebea8d2-1bb6-4b2a-aeef-7ae943da4bd1,30485752-2023,30485752,,"MEJORAMIENTO PLAZA PEDRO LAGOS MARCHANT, COMUNA DE CHILLAN",,,DESARROLLO URBANO,MUNICIPIO,,DIGUILLÍN,CHILLÁN,,,2023,2023
e4f392af-1851-463f-af27-4e9f34a9f9f7,40058470-2024,40058470,,REPARACIÓN DIVERSOS CAMINOS RURALES,,,VIALIDAD,MUNICIPIO,,DIGUILLÍN,QUILLÓN,,,2024,2024
244b4468-f546-427b-8fc2-475804821d65,40064475-2024,40064475,,AMPLIACION Y REPOSICION CUBIERTA 1 C BOMBEROS QUIRIHUE,,,SEGURIDAD,MUNICIPIO,,ITATA,QUIRIHUE,,,2024,2024
3c09678c-54a5-442b-8b9b-62841e356950,40065583-2024,40065583,,"MEJORAMIENTO PLAZOLETA VILLA LLAIPEN, COMUNA DE QUIRIHUE",,,DESARROLLO URBANO,MUNICIPIO,,ITATA,QUIRIHUE,,,2024,2024
e2a56588-f785-4eb3-abe6-ab185da056b1,40065585-2024,40065585,,"MEJORAMIENTO PLAZOLETAS VILLA EL PORVENIR, COMUNA DE QUIRIHUE.",,,DESARROLLO URBANO,MUNICIPIO,,ITATA,QUIRIHUE,,,2024,2024
6f8c0fbb-c5fb-4fd1-b2c2-803b37163b67,40051203-2024,40051203,,"CONSTRUCCION ZONA DE JUEGOS INFANTILES PLAZA DE ARMAS, COMUNA DE QUIRIHUE",,,DESARROLLO URBANO,MUNICIPIO,,ITATA,QUIRIHUE,,,2024,2024
89a6c7ea-72a0-4126-94eb-99f473454cd9,40056381-2024,40056381,,"MEJORAMIENTO PATIO ESCUELA NUEVA AMÉRICA, COMUNA DE QUIRIHUE",,,EDUCACION,MUNICIPIO,,ITATA,QUIRIHUE,,,2024,2024
58e595fa-7f35-4f4c-bb3d-bbe2bf638411,40030216-2024,40030216,,"REPOSICION LUMINARIAS DIVERSOS SECTORES URBANOS, COMUNA DE QUIRIHUE",,,ENERGIA,MUNICIPIO,,ITATA,QUIRIHUE,,,2024,2024
11fec0c0-976d-4f1f-905c-3e44aa5182fd,40045516-2024,40045516,,CONSTRUCCION ILUMINACION SUSTENTABLE EN CAMINO RURAL CASA BLANCA COMUNA DE QUIRIHUE,,,ENERGIA,MUNICIPIO,,ITATA,QUIRIHUE,,,2024,2024
b12d510f-c89a-4cb2-8864-111947e45471,40046141-2024,40046141,,"AMPLIACIÓN RED DE ALUMBRADO PÚBLICO, DISTINTOS SECTORES DE LA COMUNA DE RÁNQUIL",,,ENERGIA,MUNICIPIO,,ITATA,RÁNQUIL,,,2024,2024
75a045a2-7a7a-43fb-87e9-65eda1c5eafc,40057131-2024,40057131,,"MEJORAMIENTO POSTA DE SALUD RURAL NUEVA ALDEA, COMUNA DE RÁNQUIL",,,SALUD,MUNICIPIO,,ITATA,RÁNQUIL,,,2024,2024
a1dd97fb-ccea-4646-9a0c-b66b4b1ed988,40058534-2024,40058534,,"CONSTRUCCIÓN ACUMULADORES DE AGUA Y ACCIÓN DE PREVENCIÓN DE INCENDIOS, COMUNA DE RÁNQUIL",,,EMERGENCIA,MUNICIPIO,,ITATA,RÁNQUIL,,,2024,2024
7542ccfd-6812-426b-9546-1754bbcd8f2d,40034153-2024,40034153,,"MEJORAMIENTO VIALIDAD URBANA SECTOR NUEVA ALDEA, COMUNA DE RÁNQUIL",,,VIALIDAD,MUNICIPIO,,ITATA,RÁNQUIL,,,2024,2024
6d8fe171-833e-4c27-950a-60e927d0f9a7,40065733-2024,40065733,,"REPOSICIÓN CUBIERTA ESCUELA AMÉRICA, COMUNA DE RÁNQUIL",,,EDUCACION,MUNICIPIO,,ITATA,RÁNQUIL,,,2024,2024
4a462b10-24e0-4fe2-9757-bca7bb7f9300,40061254-2024,40061254,,"CONSTRUCCIÓN ILUMINACIÓN ESTADIO NUEVA ALDEA, COMUNA DE RÁNQUIL",,,ENERGIA,MUNICIPIO,,ITATA,RÁNQUIL,,,2024,2024
836367e2-8ea9-438a-bdce-9f0ca3ebc071,40067266-2024,40067266,,"MEJORAMIENTO CAMINOS APLICANDO SUPRESOR DE POLVO, COMUNA DE RÁNQUIL.",,,DESARROLLO URBANO,MUNICIPIO,,ITATA,RÁNQUIL,,,2024,2024
bcb2cd9e-c0a7-4d1e-994a-0db4dc932037,40051602-2024,40051602,,CONSTRUCCIÓN E INSTALACIÓN SEÑALÉTICA TURÍSTICA COMUNA DE RANQUIL,,,TURISMO Y COMERCIO,MUNICIPIO,,ITATA,RÁNQUIL,,,2024,2024
d5f8d8e4-56da-4afe-9dd1-443ba6facdde,40051422-2024,40051422,,"MEJORAMIENTO PLAZOLETA CAPILLA RÁNQUIL Y PLAZOLETA VILLA ROSSLE, COMUNA DE RÁNQUIL",,,DESARROLLO URBANO,MUNICIPIO,,ITATA,RÁNQUIL,,,2024,2024
43fb3796-176d-4761-8b73-918819fe565e,40044138-2024,40044138,,ADQUISICIÓN FURGÓN INCLUSIVO PARA RÁNQUIL,,,TRANSPORTE,MUNICIPIO,,ITATA,RÁNQUIL,,,2024,2024
dbd0b6ab-22d5-425c-9ab0-abb8332c0505,40054721-2024,40054721,,CONSTRUCCIÓN CENTRO COMUNITARIO SOCIAL EL TORREON,,,SOCIAL,MUNICIPIO,,PUNILLA,SAN CARLOS,,,2024,2024
